FREQ_code,REF_AREA_code,IND_TYPE_code,LIVELLO_code,VALUE,date
A,ITD3,AES_EFF,1,131,2012
A,ITD3,AES_EFF,2,273001,1999
A,ITD3,AES_EFF,2,336282,2005
A,ITD3,AES_EFF,2,356198,2008
A,ITD3,AES_EFF,2,378,2012
A,ITD3,AES_EFF,3,5554769,1999
A,ITD3,AES_EFF,3,5851626,2005
A,ITD3,AES_EFF,3,6127751,2008
A,ITD3,AES_EFF,3,5257,2012
A,ITD3,AES_EFF,9,5966591,1999
A,ITD3,AES_EFF,9,6355082,2005
A,ITD3,AES_EFF,9,6618809,2008
A,ITD3,AES_EFF,9,5766,2012
A,ITD3,DEP_ESER,1,479,1999
A,ITD3,DEP_ESER,1,649,2005
A,ITD3,DEP_ESER,1,695,2008
A,ITD3,DEP_ESER,1,720,2012
A,ITD3,DEP_ESER,2,263,1999
A,ITD3,DEP_ESER,2,310,2005
A,ITD3,DEP_ESER,2,302,2008
A,ITD3,DEP_ESER,2,271,2012
A,ITD3,DEP_ESER,3,187,1999
A,ITD3,DEP_ESER,3,211,2005
A,ITD3,DEP_ESER,3,227,2008
A,ITD3,DEP_ESER,3,221,2012
A,ITD3,DEP_ESER,9,929,1999
A,ITD3,DEP_ESER,9,1170,2005
A,ITD3,DEP_ESER,9,1224,2008
A,ITD3,DEP_ESER,9,1212,2012
A,ITD4,AES_EFF,1,87619,1999
A,ITD4,AES_EFF,1,101299,2005
A,ITD4,AES_EFF,1,119360,2008
A,ITD4,AES_EFF,1,123,2012
A,ITD4,AES_EFF,2,234610,1999
A,ITD4,AES_EFF,2,257057,2005
A,ITD4,AES_EFF,2,320028,2008
A,ITD4,AES_EFF,2,595,2012
A,ITD4,AES_EFF,3,1219067,1999
A,ITD4,AES_EFF,3,1306954,2005
A,ITD4,AES_EFF,3,1333519,2008
A,ITD4,AES_EFF,3,933,2012
A,ITD4,AES_EFF,9,1541296,1999
A,ITD4,AES_EFF,9,1665310,2005
A,ITD4,AES_EFF,9,1772906,2008
A,ITD4,AES_EFF,9,1651,2012
A,ITD4,DEP_ESER,1,266,1999
A,ITD4,DEP_ESER,1,336,2005
A,ITD4,DEP_ESER,1,389,2008
A,ITD4,DEP_ESER,1,430,2012
A,ITD4,DEP_ESER,2,202,1999
A,ITD4,DEP_ESER,2,226,2005
A,ITD4,DEP_ESER,2,251,2008
A,ITD4,DEP_ESER,2,283,2012
A,ITD4,DEP_ESER,3,42,1999
A,ITD4,DEP_ESER,3,48,2005
A,ITD4,DEP_ESER,3,53,2008
A,ITD4,DEP_ESER,3,45,2012
A,ITD4,DEP_ESER,9,510,1999
A,ITD4,DEP_ESER,9,610,2005
A,ITD4,DEP_ESER,9,693,2008
A,ITD4,DEP_ESER,9,758,2012
A,ITD5,AES_EFF,1,152285,1999
A,ITD5,AES_EFF,1,201678,2005
A,ITD5,AES_EFF,1,185642,2008
A,ITD5,AES_EFF,1,162,2012
A,ITD5,AES_EFF,2,466147,1999
A,ITD5,AES_EFF,2,583266,2005
A,ITD5,AES_EFF,2,670978,2008
A,ITD5,AES_EFF,2,1026,2012
A,ITD5,AES_EFF,3,5056870,1999
A,ITD5,AES_EFF,3,5029663,2005
A,ITD5,AES_EFF,3,5339758,2008
A,ITD5,AES_EFF,3,4950,2012
A,ITD5,AES_EFF,9,5675302,1999
A,ITD5,AES_EFF,9,5814607,2005
A,ITD5,AES_EFF,9,6196378,2008
A,ITD5,AES_EFF,9,6138,2012
A,ITD5,DEP_ESER,1,734,1999
A,ITD5,DEP_ESER,1,1136,2005
A,ITD5,DEP_ESER,1,1502,2008
A,ITD5,DEP_ESER,1,1447,2012
A,ITD5,DEP_ESER,2,335,1999
A,ITD5,DEP_ESER,2,439,2005
A,ITD5,DEP_ESER,2,503,2008
A,ITD5,DEP_ESER,2,550,2012
A,ITD5,DEP_ESER,3,134,1999
A,ITD5,DEP_ESER,3,153,2005
A,ITD5,DEP_ESER,3,158,2008
A,ITD5,DEP_ESER,3,132,2012
A,ITD5,DEP_ESER,9,1203,1999
A,ITD5,DEP_ESER,9,1728,2005
A,ITD5,DEP_ESER,9,2163,2008
A,ITD5,DEP_ESER,9,2129,2012
A,ITDA,AES_EFF,1,87424,1999
A,ITDA,AES_EFF,1,67845,2005
A,ITDA,AES_EFF,1,63790,2008
A,ITDA,AES_EFF,1,46,2012
A,ITDA,AES_EFF,2,84300,1999
A,ITDA,AES_EFF,2,112044,2005
A,ITDA,AES_EFF,2,120502,2008
A,ITDA,AES_EFF,2,132,2012
A,ITDA,AES_EFF,3,1874475,1999
A,ITDA,AES_EFF,3,2301250,2005
A,ITDA,AES_EFF,3,2392191,2008
A,ITDA,AES_EFF,3,2152,2012
A,ITDA,AES_EFF,9,2046199,1999
A,ITDA,AES_EFF,9,2481139,2005
A,ITDA,AES_EFF,9,2576482,2008
A,ITDA,AES_EFF,9,2330,2012
A,ITDA,DEP_ESER,1,155,1999
A,ITDA,DEP_ESER,1,152,2005
A,ITDA,DEP_ESER,1,166,2008
A,ITDA,DEP_ESER,1,139,2012
A,ITDA,DEP_ESER,2,39,1999
A,ITDA,DEP_ESER,2,46,2005
A,ITDA,DEP_ESER,2,53,2008
A,ITDA,DEP_ESER,2,52,2012
A,ITDA,DEP_ESER,3,62,1999
A,ITDA,DEP_ESER,3,75,2005
A,ITDA,DEP_ESER,3,76,2008
A,ITDA,DEP_ESER,3,75,2012
A,ITDA,DEP_ESER,9,256,1999
A,ITDA,DEP_ESER,9,273,2005
A,ITDA,DEP_ESER,9,295,2008
A,ITDA,DEP_ESER,9,266,2012
A,ITE,AES_EFF,1,166646,1999
A,ITE,AES_EFF,1,302765,2005
A,ITE,AES_EFF,1,422173,2008
A,ITE,AES_EFF,1,375,2012
A,ITE,AES_EFF,2,4873680,1999
A,ITE,AES_EFF,2,5313530,2005
A,ITE,AES_EFF,2,5560626,2008
A,ITE,AES_EFF,2,7568,2012
A,ITE,AES_EFF,3,7576726,1999
A,ITE,AES_EFF,3,9201727,2005
A,ITE,AES_EFF,3,9768770,2008
A,ITE,AES_EFF,3,6953,2012
A,ITE,AES_EFF,9,12617051,1999
A,ITE,AES_EFF,9,14818022,2005
A,ITE,AES_EFF,9,15751569,2008
A,ITE,AES_EFF,9,14896,2012
A,ITE,DEP_ESER,1,650,1999
A,ITE,DEP_ESER,1,1197,2005
A,ITE,DEP_ESER,1,1452,2008
A,ITE,DEP_ESER,1,1747,2012
A,ITE,DEP_ESER,2,1015,1999
A,ITE,DEP_ESER,2,1270,2005
A,ITE,DEP_ESER,2,1482,2008
A,ITE,DEP_ESER,2,1554,2012
A,ITE,DEP_ESER,3,244,1999
A,ITE,DEP_ESER,3,311,2005
A,ITE,DEP_ESER,3,330,2008
A,ITE,DEP_ESER,3,353,2012
A,ITE,DEP_ESER,9,1909,1999
A,ITE,DEP_ESER,9,2778,2005
A,ITE,DEP_ESER,9,3264,2008
A,ITE,DEP_ESER,9,3654,2012
A,ITE1,AES_EFF,1,71417,1999
A,ITE1,AES_EFF,1,156722,2005
A,ITE1,AES_EFF,1,181232,2008
A,ITE1,AES_EFF,1,106,2012
A,ITE1,AES_EFF,2,1327628,1999
A,ITE1,AES_EFF,2,1397210,2005
A,ITE1,AES_EFF,2,1420737,2008
A,ITE1,AES_EFF,2,1505,2012
A,ITE1,AES_EFF,3,4535853,1999
A,ITE1,AES_EFF,3,5396624,2005
A,ITE1,AES_EFF,3,5765902,2008
A,ITE1,AES_EFF,3,4703,2012
A,ITE1,AES_EFF,9,5934897,1999
A,ITE1,AES_EFF,9,6950555,2005
A,ITE1,AES_EFF,9,7367871,2008
A,ITE1,AES_EFF,9,6314,2012
A,ITE1,DEP_ESER,1,242,1999
A,ITE1,DEP_ESER,1,490,2005
A,ITE1,DEP_ESER,1,494,2008
A,ITE1,DEP_ESER,1,573,2012
A,ITE1,DEP_ESER,2,335,1999
A,ITE1,DEP_ESER,2,418,2005
A,ITE1,DEP_ESER,2,479,2008
A,ITE1,DEP_ESER,2,518,2012
A,ITE1,DEP_ESER,3,116,1999
A,ITE1,DEP_ESER,3,140,2005
A,ITE1,DEP_ESER,3,149,2008
A,ITE1,DEP_ESER,3,184,2012
A,ITE1,DEP_ESER,9,693,1999
A,ITE1,DEP_ESER,9,1048,2005
A,ITE1,DEP_ESER,9,1122,2008
A,ITE1,DEP_ESER,9,1275,2012
A,ITE2,AES_EFF,1,24026,1999
A,ITE2,AES_EFF,1,55557,2005
A,ITE2,AES_EFF,1,56282,2008
A,ITE2,AES_EFF,1,76,2012
A,ITE2,AES_EFF,2,82304,1999
A,ITE2,AES_EFF,2,131071,2005
A,ITE2,AES_EFF,2,151179,2008
A,ITE2,AES_EFF,2,209,2012
A,ITE2,AES_EFF,3,438594,1999
A,ITE2,AES_EFF,3,872664,2005
A,ITE2,AES_EFF,3,882165,2008
A,ITE2,AES_EFF,3,895,2012
A,ITE2,AES_EFF,9,544924,1999
A,ITE2,AES_EFF,9,1059292,2005
A,ITE2,AES_EFF,9,1089626,2008
A,ITE2,AES_EFF,9,1181,2012
A,ITE2,DEP_ESER,1,189,1999
A,ITE2,DEP_ESER,1,447,2005
A,ITE2,DEP_ESER,1,454,2008
A,ITE2,DEP_ESER,1,628,2012
A,ITE2,DEP_ESER,2,136,1999
A,ITE2,DEP_ESER,2,230,2005
A,ITE2,DEP_ESER,2,233,2008
A,ITE2,DEP_ESER,2,248,2012
A,ITE2,DEP_ESER,3,24,1999
A,ITE2,DEP_ESER,3,53,2005
A,ITE2,DEP_ESER,3,53,2008
A,ITE2,DEP_ESER,3,44,2012
A,ITE2,DEP_ESER,9,349,1999
A,ITE2,DEP_ESER,9,730,2005
A,ITE2,DEP_ESER,9,740,2008
A,ITE2,DEP_ESER,9,920,2012
A,ITE3,AES_EFF,1,35045,1999
A,ITE3,AES_EFF,1,45631,2005
A,ITE3,AES_EFF,1,86934,2008
A,ITE3,AES_EFF,1,44,2012
A,ITE3,AES_EFF,2,422739,1999
A,ITE3,AES_EFF,2,521628,2005
A,ITE3,AES_EFF,2,598329,2008
A,ITE3,AES_EFF,2,461,2012
A,ITE3,AES_EFF,3,746589,1999
A,ITE3,AES_EFF,3,819294,2005
A,ITE3,AES_EFF,3,837557,2008
A,ITE3,AES_EFF,3,893,2012
A,ITE3,AES_EFF,9,1204373,1999
A,ITE3,AES_EFF,9,1386553,2005
A,ITE3,AES_EFF,9,1522820,2008
A,ITE3,AES_EFF,9,1398,2012
A,ITE3,DEP_ESER,1,148,1999
A,ITE3,DEP_ESER,1,172,2005
A,ITE3,DEP_ESER,1,394,2008
A,ITE3,DEP_ESER,1,427,2012
A,ITE3,DEP_ESER,2,183,1999
A,ITE3,DEP_ESER,2,212,2005
A,ITE3,DEP_ESER,2,321,2008
A,ITE3,DEP_ESER,2,322,2012
A,ITE3,DEP_ESER,3,28,1999
A,ITE3,DEP_ESER,3,35,2005
A,ITE3,DEP_ESER,3,42,2008
A,ITE3,DEP_ESER,3,63,2012
A,ITE3,DEP_ESER,9,359,1999
A,ITE3,DEP_ESER,9,419,2005
A,ITE3,DEP_ESER,9,757,2008
A,ITE3,DEP_ESER,9,812,2012
A,ITE4,AES_EFF,1,36158,1999
A,ITE4,AES_EFF,1,44855,2005
A,ITE4,AES_EFF,1,97725,2008
A,ITE4,AES_EFF,1,148,2012
A,ITE4,AES_EFF,2,3041009,1999
A,ITE4,AES_EFF,2,3263622,2005
A,ITE4,AES_EFF,2,3390381,2008
A,ITE4,AES_EFF,2,5393,2012
A,ITE4,AES_EFF,3,1855690,1999
A,ITE4,AES_EFF,3,2113145,2005
A,ITE4,AES_EFF,3,2283146,2008
A,ITE4,AES_EFF,3,462,2012
A,ITE4,AES_EFF,9,4932857,1999
A,ITE4,AES_EFF,9,5421622,2005
A,ITE4,AES_EFF,9,5771252,2008
A,ITE4,AES_EFF,9,6003,2012
A,ITE4,DEP_ESER,1,71,1999
A,ITE4,DEP_ESER,1,88,2005
A,ITE4,DEP_ESER,1,110,2008
A,ITE4,DEP_ESER,1,119,2012
A,ITE4,DEP_ESER,2,361,1999
A,ITE4,DEP_ESER,2,410,2005
A,ITE4,DEP_ESER,2,449,2008
A,ITE4,DEP_ESER,2,466,2012
A,ITE4,DEP_ESER,3,76,1999
A,ITE4,DEP_ESER,3,83,2005
A,ITE4,DEP_ESER,3,86,2008
A,ITE4,DEP_ESER,3,62,2012
A,ITE4,DEP_ESER,9,508,1999
A,ITE4,DEP_ESER,9,581,2005
A,ITE4,DEP_ESER,9,645,2008
A,ITE4,DEP_ESER,9,647,2012
A,ITF,AES_EFF,1,440872,1999
A,ITF,AES_EFF,1,413550,2005
A,ITF,AES_EFF,1,499096,2008
A,ITF,AES_EFF,1,780,2012
A,ITF,AES_EFF,2,6909703,1999
A,ITF,AES_EFF,2,8219005,2005
A,ITF,AES_EFF,2,8484456,2008
A,ITF,AES_EFF,2,7338,2012
A,ITF,AES_EFF,3,6596153,1999
A,ITF,AES_EFF,3,7181163,2005
A,ITF,AES_EFF,3,7840894,2008
A,ITF,AES_EFF,3,8312,2012
A,ITF,AES_EFF,9,13946729,1999
A,ITF,AES_EFF,9,15813718,2005
A,ITF,AES_EFF,9,16824445,2008
A,ITF,AES_EFF,9,16429,2012
A,ITF,DEP_ESER,1,795,1999
A,ITF,DEP_ESER,1,832,2005
A,ITF,DEP_ESER,1,907,2008
A,ITF,DEP_ESER,1,1339,2012
A,ITF,DEP_ESER,2,860,1999
A,ITF,DEP_ESER,2,1051,2005
A,ITF,DEP_ESER,2,1165,2008
A,ITF,DEP_ESER,2,1117,2012
A,ITF,DEP_ESER,3,262,1999
A,ITF,DEP_ESER,3,320,2005
A,ITF,DEP_ESER,3,359,2008
A,ITF,DEP_ESER,3,419,2012
A,ITF,DEP_ESER,9,1917,1999
A,ITF,DEP_ESER,9,2203,2005
A,ITF,DEP_ESER,9,2431,2008
A,ITF,DEP_ESER,9,2875,2012
A,ITF1,AES_EFF,1,107180,1999
A,ITF1,AES_EFF,1,123006,2005
A,ITF1,AES_EFF,1,167138,2008
A,ITF1,AES_EFF,1,123,2012
A,ITF1,AES_EFF,2,417599,1999
A,ITF1,AES_EFF,2,476442,2005
A,ITF1,AES_EFF,2,529474,2008
A,ITF1,AES_EFF,2,1140,2012
A,ITF1,AES_EFF,3,767163,1999
A,ITF1,AES_EFF,3,780375,2005
A,ITF1,AES_EFF,3,798214,2008
A,ITF1,AES_EFF,3,468,2012
A,ITF1,AES_EFF,9,1291942,1999
A,ITF1,AES_EFF,9,1379823,2005
A,ITF1,AES_EFF,9,1494826,2008
A,ITF1,AES_EFF,9,1732,2012
A,ITF1,DEP_ESER,1,625,1999
A,ITF1,DEP_ESER,1,635,2005
A,ITF1,DEP_ESER,1,654,2008
A,ITF1,DEP_ESER,1,997,2012
A,ITF1,DEP_ESER,2,188,1999
A,ITF1,DEP_ESER,2,201,2005
A,ITF1,DEP_ESER,2,224,2008
A,ITF1,DEP_ESER,2,348,2012
A,ITF1,DEP_ESER,3,32,1999
A,ITF1,DEP_ESER,3,35,2005
A,ITF1,DEP_ESER,3,40,2008
A,ITF1,DEP_ESER,3,23,2012
A,ITF1,DEP_ESER,9,845,1999
A,ITF1,DEP_ESER,9,871,2005
A,ITF1,DEP_ESER,9,918,2008
A,ITF1,DEP_ESER,9,1368,2012
A,ITF2,AES_EFF,1,4786,1999
A,ITF2,AES_EFF,1,7326,2005
A,ITF2,AES_EFF,1,17355,2008
A,ITF2,AES_EFF,1,32,2012
A,ITF2,AES_EFF,2,133043,1999
A,ITF2,AES_EFF,2,152955,2005
A,ITF2,AES_EFF,2,158173,2008
A,ITF2,AES_EFF,2,179,2012
A,ITF2,AES_EFF,3,304038,1999
A,ITF2,AES_EFF,3,315104,2005
A,ITF2,AES_EFF,3,342270,2008
A,ITF2,AES_EFF,3,271,2012
A,ITF2,AES_EFF,9,441867,1999
A,ITF2,AES_EFF,9,475385,2005
A,ITF2,AES_EFF,9,517798,2008
A,ITF2,AES_EFF,9,481,2012
A,ITF2,DEP_ESER,1,5,1999
A,ITF2,DEP_ESER,1,10,2005
A,ITF2,DEP_ESER,1,26,2008
A,ITF2,DEP_ESER,1,33,2012
A,ITF2,DEP_ESER,2,113,1999
A,ITF2,DEP_ESER,2,130,2005
A,ITF2,DEP_ESER,2,149,2008
A,ITF2,DEP_ESER,2,147,2012
A,ITF2,DEP_ESER,3,26,1999
A,ITF2,DEP_ESER,3,28,2005
A,ITF2,DEP_ESER,3,40,2008
A,ITF2,DEP_ESER,3,25,2012
A,ITF2,DEP_ESER,9,144,1999
A,ITF2,DEP_ESER,9,168,2005
A,ITF2,DEP_ESER,9,215,2008
A,ITF2,DEP_ESER,9,205,2012
A,ITF3,AES_EFF,1,118053,1999
A,ITF3,AES_EFF,1,120461,2005
A,ITF3,AES_EFF,1,101459,2008
A,ITF3,AES_EFF,1,235,2012
A,ITF3,AES_EFF,2,4255373,1999
A,ITF3,AES_EFF,2,4880667,2005
A,ITF3,AES_EFF,2,4876539,2008
A,ITF3,AES_EFF,2,3891,2012
A,ITF3,AES_EFF,3,2729310,1999
A,ITF3,AES_EFF,3,2571776,2005
A,ITF3,AES_EFF,3,2925655,2008
A,ITF3,AES_EFF,3,2369,2012
A,ITF3,AES_EFF,9,7102737,1999
A,ITF3,AES_EFF,9,7572904,2005
A,ITF3,AES_EFF,9,7903653,2008
A,ITF3,AES_EFF,9,6495,2012
A,ITF3,DEP_ESER,1,71,1999
A,ITF3,DEP_ESER,1,74,2005
A,ITF3,DEP_ESER,1,94,2008
A,ITF3,DEP_ESER,1,146,2012
A,ITF3,DEP_ESER,2,242,1999
A,ITF3,DEP_ESER,2,261,2005
A,ITF3,DEP_ESER,2,302,2008
A,ITF3,DEP_ESER,2,283,2012
A,ITF3,DEP_ESER,3,68,1999
A,ITF3,DEP_ESER,3,79,2005
A,ITF3,DEP_ESER,3,92,2008
A,ITF3,DEP_ESER,3,83,2012
A,ITF3,DEP_ESER,9,381,1999
A,ITF3,DEP_ESER,9,414,2005
A,ITF3,DEP_ESER,9,488,2008
A,ITF3,DEP_ESER,9,512,2012
A,ITF4,AES_EFF,1,103312,1999
A,ITF4,AES_EFF,1,65686,2005
A,ITF4,AES_EFF,1,92028,2008
A,ITF4,AES_EFF,1,110,2012
A,ITF4,AES_EFF,2,1389453,1999
A,ITF4,AES_EFF,2,1509492,2005
A,ITF4,AES_EFF,2,1510573,2008
A,ITF4,AES_EFF,2,659,2012
A,ITF4,AES_EFF,3,2192359,1999
A,ITF4,AES_EFF,3,2466007,2005
A,ITF4,AES_EFF,3,2642766,2008
A,ITF4,AES_EFF,3,4047,2012
A,ITF4,AES_EFF,9,3685124,1999
A,ITF4,AES_EFF,9,4041185,2005
A,ITF4,AES_EFF,9,4245368,2008
A,ITF4,AES_EFF,9,4816,2012
A,ITF4,DEP_ESER,1,13,1999
A,ITF4,DEP_ESER,1,10,2005
A,ITF4,DEP_ESER,1,9,2008
A,ITF4,DEP_ESER,1,10,2012
A,ITF4,DEP_ESER,2,87,1999
A,ITF4,DEP_ESER,2,94,2005
A,ITF4,DEP_ESER,2,85,2008
A,ITF4,DEP_ESER,2,26,2012
A,ITF4,DEP_ESER,3,89,1999
A,ITF4,DEP_ESER,3,97,2005
A,ITF4,DEP_ESER,3,97,2008
A,ITF4,DEP_ESER,3,154,2012
A,ITF4,DEP_ESER,9,189,1999
A,ITF4,DEP_ESER,9,201,2005
A,ITF4,DEP_ESER,9,191,2008
A,ITF4,DEP_ESER,9,190,2012
A,ITF5,AES_EFF,1,18410,1999
A,ITF5,AES_EFF,1,2110,2005
A,ITF5,AES_EFF,1,33933,2008
A,ITF5,AES_EFF,1,9,2012
A,ITF5,AES_EFF,2,114210,1999
A,ITF5,AES_EFF,2,224078,2005
A,ITF5,AES_EFF,2,241265,2008
A,ITF5,AES_EFF,2,175,2012
A,ITF5,AES_EFF,3,207405,1999
A,ITF5,AES_EFF,3,340919,2005
A,ITF5,AES_EFF,3,356180,2008
A,ITF5,AES_EFF,3,433,2012
A,ITF5,AES_EFF,9,340025,1999
A,ITF5,AES_EFF,9,567107,2005
A,ITF5,AES_EFF,9,631378,2008
A,ITF5,AES_EFF,9,617,2012
A,ITF5,DEP_ESER,1,5,1999
A,ITF5,DEP_ESER,1,7,2005
A,ITF5,DEP_ESER,1,23,2008
A,ITF5,DEP_ESER,1,4,2012
A,ITF5,DEP_ESER,2,71,1999
A,ITF5,DEP_ESER,2,144,2005
A,ITF5,DEP_ESER,2,150,2008
A,ITF5,DEP_ESER,2,82,2012
A,ITF5,DEP_ESER,3,11,1999
A,ITF5,DEP_ESER,3,25,2005
A,ITF5,DEP_ESER,3,25,2008
A,ITF5,DEP_ESER,3,88,2012
A,ITF5,DEP_ESER,9,87,1999
A,ITF5,DEP_ESER,9,176,2005
A,ITF5,DEP_ESER,9,198,2008
A,ITF5,DEP_ESER,9,174,2012
A,ITF6,AES_EFF,1,89131,1999
A,ITF6,AES_EFF,1,94961,2005
A,ITF6,AES_EFF,1,87183,2008
A,ITF6,AES_EFF,1,270,2012
A,ITF6,AES_EFF,2,600026,1999
A,ITF6,AES_EFF,2,975371,2005
A,ITF6,AES_EFF,2,1168431,2008
A,ITF6,AES_EFF,2,1294,2012
A,ITF6,AES_EFF,3,395878,1999
A,ITF6,AES_EFF,3,706982,2005
A,ITF6,AES_EFF,3,775808,2008
A,ITF6,AES_EFF,3,724,2012
A,ITF6,AES_EFF,9,1085034,1999
A,ITF6,AES_EFF,9,1777314,2005
A,ITF6,AES_EFF,9,2031422,2008
A,ITF6,AES_EFF,9,2288,2012
A,ITF6,DEP_ESER,1,76,1999
A,ITF6,DEP_ESER,1,96,2005
A,ITF6,DEP_ESER,1,101,2008
A,ITF6,DEP_ESER,1,149,2012
A,ITF6,DEP_ESER,2,159,1999
A,ITF6,DEP_ESER,2,221,2005
A,ITF6,DEP_ESER,2,255,2008
A,ITF6,DEP_ESER,2,231,2012
A,ITF6,DEP_ESER,3,36,1999
A,ITF6,DEP_ESER,3,56,2005
A,ITF6,DEP_ESER,3,65,2008
A,ITF6,DEP_ESER,3,46,2012
A,ITF6,DEP_ESER,9,271,1999
A,ITF6,DEP_ESER,9,373,2005
A,ITF6,DEP_ESER,9,421,2008
A,ITF6,DEP_ESER,9,426,2012
A,ITG,AES_EFF,1,260823,1999
A,ITG,AES_EFF,1,280891,2005
A,ITG,AES_EFF,1,299619,2008
A,ITG,AES_EFF,1,824,2012
A,ITG,AES_EFF,2,3125851,1999
A,ITG,AES_EFF,2,3338521,2005
A,ITG,AES_EFF,2,3634180,2008
A,ITG,AES_EFF,2,3382,2012
A,ITG,AES_EFF,3,2122986,1999
A,ITG,AES_EFF,3,2881340,2005
A,ITG,AES_EFF,3,3254909,2008
A,ITG,AES_EFF,3,3115,2012
A,ITG,AES_EFF,9,5509660,1999
A,ITG,AES_EFF,9,6500752,2005
A,ITG,AES_EFF,9,7188708,2008
A,ITG,AES_EFF,9,7321,2012
A,ITG,DEP_ESER,1,66,1999
A,ITG,DEP_ESER,1,79,2005
A,ITG,DEP_ESER,1,118,2008
A,ITG,DEP_ESER,1,171,2012
A,ITG,DEP_ESER,2,415,1999
A,ITG,DEP_ESER,2,471,2005
A,ITG,DEP_ESER,2,549,2008
A,ITG,DEP_ESER,2,510,2012
A,ITG,DEP_ESER,3,144,1999
A,ITG,DEP_ESER,3,182,2005
A,ITG,DEP_ESER,3,218,2008
A,ITG,DEP_ESER,3,194,2012
A,ITG,DEP_ESER,9,625,1999
A,ITG,DEP_ESER,9,732,2005
A,ITG,DEP_ESER,9,885,2008
A,ITG,DEP_ESER,9,875,2012
A,ITG1,AES_EFF,1,247884,1999
A,ITG1,AES_EFF,1,267212,2005
A,ITG1,AES_EFF,1,286586,2008
A,ITG1,AES_EFF,1,447,2012
A,ITG1,AES_EFF,2,2151925,1999
A,ITG1,AES_EFF,2,2239219,2005
A,ITG1,AES_EFF,2,2472139,2008
A,ITG1,AES_EFF,2,2669,2012
A,ITG1,AES_EFF,3,1252072,1999
A,ITG1,AES_EFF,3,1377393,2005
A,ITG1,AES_EFF,3,1531516,2008
A,ITG1,AES_EFF,3,1234,2012
A,ITG1,AES_EFF,9,3651881,1999
A,ITG1,AES_EFF,9,3883825,2005
A,ITG1,AES_EFF,9,4290241,2008
A,ITG1,AES_EFF,9,4351,2012
A,ITG1,DEP_ESER,1,49,1999
A,ITG1,DEP_ESER,1,62,2005
A,ITG1,DEP_ESER,1,99,2008
A,ITG1,DEP_ESER,1,140,2012
A,ITG1,DEP_ESER,2,153,1999
A,ITG1,DEP_ESER,2,163,2005
A,ITG1,DEP_ESER,2,205,2008
A,ITG1,DEP_ESER,2,200,2012
A,ITG1,DEP_ESER,3,73,1999
A,ITG1,DEP_ESER,3,81,2005
A,ITG1,DEP_ESER,3,99,2008
A,ITG1,DEP_ESER,3,42,2012
A,ITG1,DEP_ESER,9,275,1999
A,ITG1,DEP_ESER,9,306,2005
A,ITG1,DEP_ESER,9,403,2008
A,ITG1,DEP_ESER,9,382,2012
A,ITG2,AES_EFF,1,12939,1999
A,ITG2,AES_EFF,1,13679,2005
A,ITG2,AES_EFF,1,13033,2008
A,ITG2,AES_EFF,1,377,2012
A,ITG2,AES_EFF,2,973926,1999
A,ITG2,AES_EFF,2,1099302,2005
A,ITG2,AES_EFF,2,1162041,2008
A,ITG2,AES_EFF,2,713,2012
A,ITG2,AES_EFF,3,870914,1999
A,ITG2,AES_EFF,3,1503947,2005
A,ITG2,AES_EFF,3,1723394,2008
A,ITG2,AES_EFF,3,1880,2012
A,ITG2,AES_EFF,9,1857779,1999
A,ITG2,AES_EFF,9,2616928,2005
A,ITG2,AES_EFF,9,2898467,2008
A,ITG2,AES_EFF,9,2970,2012
A,ITG2,DEP_ESER,1,17,1999
A,ITG2,DEP_ESER,1,17,2005
A,ITG2,DEP_ESER,1,19,2008
A,ITG2,DEP_ESER,1,31,2012
A,ITG2,DEP_ESER,2,262,1999
A,ITG2,DEP_ESER,2,308,2005
A,ITG2,DEP_ESER,2,344,2008
A,ITG2,DEP_ESER,2,310,2012
A,ITG2,DEP_ESER,3,71,1999
A,ITG2,DEP_ESER,3,101,2005
A,ITG2,DEP_ESER,3,119,2008
A,ITG2,DEP_ESER,3,152,2012
A,ITG2,DEP_ESER,9,350,1999
A,ITG2,DEP_ESER,9,426,2005
A,ITG2,DEP_ESER,9,482,2008
A,ITG2,DEP_ESER,9,493,2012
